label,title,text
celebrity_gossip,Das müssen Fans zu Adeles Konzerten in München wissen,Das Warten hat ein Ende: Adele steht in München auf der Bühne. Der Mega-Star spielt zehn Konzerte in einem eigenen Pop-up-Stadion auf dem Messegelände. Das sollten Konzertbesucher zu den Shows wissen. 
sport,Zehnkampf: Goldfavorit Neugebauer mit starkem Start,"Goldfavorit Leo Neugebauer (Stuttgart) hat bei Olympia einen starken Start in den Zehnkampf hingelegt.Gleich bei seinem Olympia-Debüt gilt Neugebauer als Goldkandidat, nachdem der WM-Fünfte Anfang Juni seinen deutschen Rekord auf 8961 Punkte verbessert hatte. "
politics,Bedenken bei EU wegen gelockerten Visa-Regeln für Russen in Ungarn,Nach der Lockerung von Visa-Bestimmungen für russische und belarussische Staatsbürger in Ungarn hat EU-Innenkommissarin Ylva Johansson Bedenken geäußert.Die Konservativen im EU-Parlament hatten Anfang der Woche Bedenken wegen einer möglichen Spionagegefahr geäußert. 
none,Sport im Urlaub ohne Geräte: 5 effektive Übungen laut einer Personaltrainerin,"Die Personal Trainerin Sia teilt fünf Fitness-Übungen, mit denen ihr auch im Urlaub fit bleibt und welche Gegenstände ihr beim Sport verwenden könnt. "
none,Überflutete Straßen und Erdrutsche: Unwetter mit Starkregen treffen Deutschland,Eine Unwetterfront mit Starkregen hat in Teilen von Deutschland massive Schäden angerichtet und für teils erhebliche Behinderungen gesorgt.Aus Frankreich zogen derweil neue Schauer und Gewitter auf den Südwesten Deutschlands zu. 
none,Dieses Video angeblicher Zensur der Olympischen Spiele im iranischen TV ist Satire,"Die Olympischen Spiele 2024 finden aktuell in Paris statt. Dazu teilen Nutzerinnen und Nutzer in sozialen Medien ein Video, das die Zensur von Athletinnen im iranischen Fernsehen zeigen soll. Der Clip, in dem Sportlerinnen mit schwarzen Rechtecken und Sternchen bedeckt sind, wurde jedoch bereits im  "
sport,"Die Sport-Höhepunkte am Freitag, 02. August","FUSSBALL: Brisanter Zweitliga-Auftakt zwischen Köln und Hamburg
FUSSBALL: Fortsetzung des Sommermärchen-Prozesses in Frankfurt/Main 
FUSSBALL: Der 1.FUSSBALL: Die Hauptverhandlung im Sommermärchen-Prozess wird nach zweimonatiger Unterbrechung fortgesetzt. "
politics,Ermittlungen gegen Rechtsextremist Sellner nach mutmaßlichem Hitlergruß in Saarbrücken,"Die Polizei im Saarland ermittelt wegen eines möglichen verbotenen Hitlergrußes gegen den österreichischen Rechtsextremisten Martin Sellner.Im Anschluss seien dann mehrere dieser Aufnahmen der Polizei mit dem Hinweis zur Verfügung gestellt worden, dass auf diesen zu sehen sei, wie Sellner einen Hitl "
none,PDF bearbeiten kostenlos: Die besten Gratis-Tools für Windows,"Ein PDF bearbeiten Sie unter Windows dank kostenloser Software im Handumdrehen. In unserem Download-Bereich finden Sie viele verschiedenen Freeware-Tools, um Ihre Dokumente ganz einfach zu editieren - CHIP stellt Ihnen die beste Software zum Bearbeiten von PDF-Dokumenten vor. "
crime_death,Dramatische Beispiele - Jedes Jahr verschwinden Deutsche in Ausland - wenn Urlaub zur Katastrophe wird,"Die Urlaubsreise kann von einer Stunde zu anderen zu einer Horrortour werden. Jedes Jahr verschwinden deutsche Urlauber im Ausland spurlos. Sie fallen Verbrechen zum Opfer, erleiden Unfälle oder geraten in Katastrophen. Vermissten-Profi Peter Jamin erzählt von Schicksalen und gibt Tipps. "
sport,2. Bundesliga heute: Köln gegen HSV,"Der 1. FC Köln empfängt heute den Hamburger SV. Der Anstoß ist um 20:30 Uhr im RheinEnergieStadion. SPORT1 erklärt Ihnen, wo Sie das Spiel im TV, Livestream und Liveticker verfolgen können. "
none,Bloß nicht rangehen: WhatsApp-Anrufer mit bestimmten Vorwahlen wollen Sie abzocken,"Die Bundesnetzagentur warnt vor WhatsApp-Anrufen von unbekannten ausländischen Nummern. Wird Ihnen eine der Ländervorwahlen +91, +98 oder +52 angezeigt, sollten Sie nicht rangehen. Meist stecken dreiste Betrugsversuche dahinter. "
none,Lieblingsprodukt: Bestseller auf Amazon: Auslaufsichere Brotdose für Kinder,"Yahoo Life stellt an dieser Stelle Produkte vor, die dein Leben nicht nur schöner, sondern oftmals auch viel einfacher machen! Heute: die auslaufsichere Brotdose von Schmatzfatz. "
none,Abfluss reinigen oder Gerüche loswerden: So hilft Ihnen Backpulver im Haushalt,"Nicht nur Ihrem Kuchen hilft Backpulver, es kann auch in vielen Bereichen des Haushalts unterstützen. Ob beim Putzen oder Entfernen von üblen Gerüchen, wir verraten Ihnen, was das Pülverchen alles kann. "
none,Gewaltiger Verkehrsteilnehmer: Raumschiff sorgt für Stau in Texas,Einem ungewöhnlichen Verkehrsteilnehmer begegneten Autofahrer in der Nähe von Brownsville in Texas. Eine gewaltige Rakete wanderte über die Straße und zwang die anderen Fahrer zu Ausweichmanövern. 
war,"Angriff auf Gaza-Hilfskonvoi: Australischer Bericht zeigt ""schwere Fehler"" Israels","Der tödliche Angriff auf einen Hilfskonvoi im Gazastreifen im April ist nach Erkenntnissen der australischen Regierung auf ""schwere Fehler"" der israelischen Armee zurückzuführen.Der Angriff habe sich ""nicht wissentlich oder absichtlich gegen WCK gerichtet"", erklärten die australischen Ermittler weit "
celebrity_gossip,Kendall Jenner: Modeln ist einsame Erfahrung,Die Reality-Darstellerin spricht offen über die Herausforderungen ihres Jobs. 
sport,"Olympiasiegerin Kristina Vogel: ""Man kann nicht alles planen""","Was für ein Leben: Die ehemalige Bahnrad-Fahrerin Kristina Vogel hat bei zwei Olympischen Spielen Gold gewonnen. Dreimal wäre die heute 33-Jährige fast gestorben. Im Interview erzählt die ZDF-Olympia-Expertin, wie man diese Erfahrungen verdauen und das Beste aus seinem Leben machen kann. "
health_drugs,Raus aus den Schuhen: Wie gesund ist Barfußlaufen?,"Schuhe und Socken aus - das soll gesund sein für die Füße. Ein Orthopäde verrät, ob das wirklich stimmt. Und wie man am besten loslegt. "
celebrity_gossip,Immer volle Pulle: Womit Heidi Klum und sein Bruder Bill Tom Kaulitz so richtig wütend machen,"Heidi Klum (51) und Tom Kaulitz (34) vermitteln in der Regel den Eindruck, dass nicht einmal ein Blatt Papier zwischen sie passt. Seit fünf Jahren sind das Supermodel und der Tokio-Hotel-Musiker ('Monsoon') jetzt schon verheiratet, und beide wirken glücklich, entspannt und hervorragend aufeinander e "
celebrity_gossip,Lukas Podolski: «Die Deutschen meckern gerne»,"Lukas Podolski will bald auf einem Festival campen - seinem eigenen. Das zeigt ganz gut: «Poldi» war nie nur Fußballer, sondern stets mehr. Zu Deutschland hat er ein paar Beobachtungen gemacht. "
politics,Italien will Flüchtlinge in Albanien festsetzen: Lager kurz vor Eröffnung,"Ein zwischen Italien und Albanien letztes Jahr geschlossenes Abkommen sieht vor, dass gerettete Migranten nach Albanien gebracht werden, während ihre Asylanträge bearbeitet werden. Die umstrittene Maßnahme hat zum Bau von zwei neuen Zentren in Albanien geführt, während Kritiker Menschenrechtsbedenke "
politics,Auflagen erfüllt: Gil Ofarim hat gezahlt,"Gil Ofarim hat endlich seine Strafe gezahlt. Nachdem der Musiker ('It's Your Love') im letzten Jahr vor Gericht gestanden hatte, weil ihm vorgeworfen wurde, einen antisemitischen Zwischenfall in einem Leipziger Hotel nur erfunden zu haben, gab es eine Auflage, die er erfüllen musste, bevor das Verfa "
politics,"Mützenich wirft Lindner ""unverantwortliches"" Handeln im Haushaltsstreit vor","Im neu entfachten Haushaltsstreit der Bundesregierung hat SPD-Fraktionschef Rolf Mützenich schwere Vorwürfe gegen FDP-Finanzminister Christian Lindner erhoben.Auch die Grünen sehen nun Finanzminister Lindner in der Pflicht, neue Lösungen zu finden. "
none,"Darauf sollten Sie achten, wenn Sie in der Hitze Sport treiben","Nicht jeder hat Lust auf Aktivitäten bei Hitze. Gehören Sie aber zu den Menschen, die sich von der Wärme nicht das Training verbieten lassen, sollten Sie einige Regeln beachten ... "
celebrity_gossip,"Als Kind sah er ""tote Menschen"": Was macht eigentlich Haley Joel Osment?","In ""The Sixth Sense"" sprach er vor 25 Jahren einen der berühmtesten Sätze der Filmgeschichte, als Kind gewann er mehrere Schauspiel-Awards. Nach seinem Erfolg schien Haley Joel Osment zunächst von der Bildfläche verschwunden zu sein. Doch was macht der ehemalige Kinderstar heute? "
sport,Olympia-Kolumne von Pit Gottschalk - Olympische Spiele in Deutschland? Warum wir immer an uns selbst scheitern,"Ein Sportfest in Paris, die Olympischen Sommerspiele. Ursprünglich sollten sie in Hamburg stattfinden. Aber seit 52 Jahren sind die Sportfunktionäre nicht in der Lage, eine überzeugende Bewerbung abzugeben. FOCUS-online-Kolumnist Pit Gottschalk kann über so viel Inkompetenz nur den Kopf schütteln. "
crime_death,Falsche-Polizisten-Banden - „Ficke deutschen Staat täglich“: Clan-Täter scheffeln Millionen und lachen sich schlapp,"Mitglieder kurdisch-libanesischer Clans haben sich auf eine üble Betrugsmasche spezialisiert: Sie geben sich am Telefon als Polizisten aus, überrumpeln vorwiegend Rentner und zocken bei ihren Opfern Millionen ab. FOCUS online über die schmutzigen Clan-Geschäfte. "
celebrity_gossip,„Regeln wie bei Oma“ - Rapper Sido fliegt aus Restaurant in Berlin,In einem bekannten Berliner Lokal kam es zu einem Eklat mit Sido. Der Rapper wurde rausgeschmissen. 
sport,Silber für Mihambo: Danach Tränen und Rollstuhl,"Der Traum vom Gold-Double ist geplatzt, Corona-Sorgen überschatteten die Freude über Platz zwei: Für Malaika Mihambo endeten die Olympischen Spielen in Paris in einem wahren Drama.In der Vorbereitung auf Paris hatte eine Corona-Infektion Mihambo zurückgeworfen. "
celebrity_gossip,Pralle Badehose: Harald Glööckler irritiert seine Fans,Designer Harald Glöckler postete ein Video von sich in einer sehr engen Badehose auf Instagram. Neben Lachern gab es in den Kommentaren auch geteilte Meinungen. 
none,Für ein gelungenes Osterlamm: Backform ist bei Amazon ein Bestseller,Für ein gelungenes Osterlamm reicht nicht nur das perfekte Rezept – man braucht auch die passende Backform. Bei Amazon gibt es den Bestseller. 
finance,Bevölkerung schrumpft und schon jetzt fehlen fünf Millionen Arbeitskräfte – Russlands Wirtschaft steht vor demografischer Katastrophe,"Bevölkerung schrumpft und schon jetzt fehlen in Russland etwa 5 Millionen Arbeitskräfte. Das Land steht vor großem Chaos, so Experten. "
celebrity_gossip,Fans sollen ausgelassen feiern - „Hört auf“: Adele unterbricht München-Konzert und macht Security klare Ansage,"Adele ist den ganzen August in München und stellt nun eins klar: Ihre Fans sollen ausgelassen feiern. Um das sicherzustellen, unterbricht sie sogar einen ihrer Songs und findet klare Worte. "
finance,Deutsche Modekette zum vierten Mal insolvent: Mehr als 1.500 Mitarbeiter betroffen,"Eine große Modekette muss erneut Insolvenz anmelden. Wie es für die mehr als 40 Filialen und 1.500 Mitarbeiter weitergehen soll, erfahren Sie hier. "
celebrity_gossip,"Dagmar Wöhrl feiert Rubinhochzeit: ""Nicht perfekt, sondern echt""","""Höhle der Löwen""-Investorin Dagmar Wöhrl feiert einen ganz besonderen Hochzeitstag. Auf Instagram hat die TV-Persönlichkeit zur Rubinhochzeit bewegende Zeilen geteilt "
celebrity_gossip,Hätten Sie's gewusst? Diese Hollywood-Stars sind Geschwister!,"Ob Carradine, Sheen, Fiennes, Affleck oder Gyllenhaal: Manche Namen klingen im Filmgeschäft doppelt gut. "
sport,Fataler Fehler gegen DHB-Team: Frankreich-Star reagiert,"Die französische Handball-Nationalmannschaft ist nach einem unfassbaren Krimi gegen Deutschland aus dem olympischen Turnier ausgeschieden. Dika Mem, der den entscheidenden Fehler beging, ist untröstlich. "
politics,Neue Enthüllungen von „Business Insider“ - Visa-Affäre: Bericht erhebt brisante Vorwürfe gegen Baerbock-Beamten und seine Frau,"Die Visa-Affäre im Auswärtigen Amt von Annalena Baerbock weitet sich zu einem handfesten Skandal aus. Recherchen bringen angebliche Interessenkonflikte und mögliche Vetternwirtschaft ans Licht, die das Vertrauen in die Behörde erschüttern. "
celebrity_gossip,"""Das hat mit Anstand zu tun"": Tom Kaulitz tadelt Ehefrau Heidi Klum und Bruder Bill","Für Tom Kaulitz ist diese bestimmte Verhaltensweise ""respektlos"": Im gemeinsamen Podcast ""Kaulitz Hills - Senf aus Hollywood"" maßregelt der Tokio Hotel-Gitarrist Bruder Bill - und Ehefrau Heidi Klum, die sich wohl genauso verhält, gleich mit. "
celebrity_gossip,"""Erotika!"" Horst Lichter staunt über hochgiftige Sinnenfreuden bei ""Bares für Rares""","In vielerlei Hinsicht ""total spannend"" fand ""Bares für Rares""-Expertin Wendela Horz die Daktyliothek, die ihr in der ZDF-Trödelshow in die Finger kam. Auch Horst Lichter wusste, dass die Bilder auf den Schmucksteinen ""nicht salonfähig"" waren - präsentiert auf hochgiftigem Papier! "
celebrity_gossip,Kronprinz Haakon äußert sich zur Festnahme von Stiefsohn Marius,"Kronprinz Haakon hat sich zur Festnahme von Stiefsohn Marius geäußert. Der norwegische Thronfolger nannte die Situation eine ""ernste Angelegenheit"". "
celebrity_gossip,Frau an Olis Seite - Neuer Streit zwischen Oliver und Amira Pocher: Wer ist die Blondine in Paris?,Der Zoff zwischen den frisch geschiedenen Amira und Oliver Pocher geht in eine neue Runde. Nun mischt sich ungewollt eine dritte Person ins Geschehen ein. 
sport,Brutales Drama bei Olympia: Selbst Gegnerin entsetzt,Annika Wendle erlebt im Kampf um ihre erste Olympia-Medaille einen Albtraum. Trotz einer schmerzhaften Verletzung gibt sie alles - ohne Erfolg. 
celebrity_gossip,"""Bei uns gilt das als asozial"": ""Perfektes Dinner""-Gast geht Lehrerin wegen Tattoo an","Marc (32) aus dem hessischen Neu-Isenburg ist ein geradliniger Mensch. An Tag 3 von ""Das perfekte Dinner"" (VOX) in und um Frankfurt am Main serviert er ein schnörkelloses vegetarisches Menü. Ein Gast erlaubt sich gegenüber einem anderen einen Fauxpas. "
politics,Wieder eines seiner Märchen?  - Trump behauptet Walz vor Protestanten gerettet zu haben,"Donald Trump behauptet, Minnesota-Gouverneur Tim Walz während der Unruhen 2020 geholfen zu haben. Doch Walz hingegen meint, Trump hätte die Situation durch seine Tweets verschärft. "
crime_death,Polizei holt drei vernachläsigte Kinder aus Wohnung im hessischen Bad Homburg,"Im hessischen Bad Homburg hat die Polizei drei vernachlässigte Kinder aus einer Wohnung befreit.Bei der Überprüfung der Wohnung trafen die Polizisten die drei minderjährigen Kinder der 42-jährigen Cousine an, die sich offensichtlich dehydriert und in einem vernachlässigten Zustand allein in der Wohn "
none,Daily Deals: Die besten Oster-Angebote bei Amazon,Heute kannst du dir bei den Oster-Deals auf Amazon Lieblingsprodukte zum Bestpreis sichern. Wir helfen bei der Suche nach den besten Angeboten! 
celebrity_gossip,"Vermögen, Karriere, Kinder - Verrät nicht viel über sich: So lebt TV-Moderator Alexander Bommes","Seine Karriere begann Alexander Bommes als Handballspieler, heute ist er vor allem durch Sendungen wie „Gefragt – Gejagt“ und die Sportschau, ein vertrautes Gesicht im TV. "
crime_death,Überwachungskamera filmte Tat: Russin verübt Giftanschlag beim Schach,"Mit einem hinterhältigen Zug wollte eine russische Profi-Schachspielerin ihre Konkurrentin bei einem Turnier aus dem Weg räumen. Die 40-Jährige verteilte Gift am Platz ihrer Gegnerin. Die Täterin hatte sich vorher noch erkundigt, ob die Überwachungskameras bereits laufen – aber offenbar eine falsche "
celebrity_gossip,"Erotikmodel nach RTL-Show sauer: ""Hätte mehr Gage fordern sollen""","In Suriname flogen zwischen den zwölf Kandidatinnen die Fetzen - nun kommen die ""Reality Queens"" (RTL+) erneut zu einer Aussprache zusammen. Danni Büchner teilt ordentlich aus, doch mit einer einstigen Konkurrentin versteht sie sich auf einmal bestens. "
none,"Schokoladen-Test: Das sind die Sieger bei Stiftung Warentest, ÖKO-TEST & Co.","Schokolade schmeckt nicht nur gut, sie soll auch die Stimmung heben. Jedoch stecken in einigen Schokoladen auch Inhaltsstoffe, bei denen Ihnen schnell der Appetit vergehen kann. Das sind die Details der Schokoladen-Tests von ÖKO-TEST, Stiftung Warentest und anderen. "
crime_death,"Nach Messerstecherei in Stuttgart - Sozialarbeiter über kriminelle Syrer-Familie: „Fälle, bei denen wir kapitulieren“","Nach einer Messerstecherei in Stuttgart hat sich herausgestellt, dass der Täter aus einer hoch kriminellen Familie stammt. Sozialarbeiter und Polizei fühlen sich hilflos. Währenddessen fordert die Politik Maßnahmen, die es schon gibt, die aber nichts bewirken. "
war,Generalstabschef: 1000 ukrainische Soldaten in Russland,Russland musste in seinem Angriffskrieg gegen die Ukraine immer wieder auch Gegenschläge auf sein Staatsgebiet hinnehmen. Im Gebiet Kursk sind nun auf einmal viele Militärs des Nachbarlandes. 
celebrity_gossip,"Bei ""Geissens""-Dreh plötzlich erkrankt: Carmen Geiss liegt im Krankenhaus","Carmen Geiss meldet sich via Social Media aus dem Krankenhaus. Wie die 59-Jährige berichtet, befand sie sich gerade für Dreharbeiten in Österreich, dann ging es ihr ""immer schlechter"". Inzwischen gibt es offenbar Entwarnung. "
none,"Falsche Preisschilder bei Aldi, Lidl und Co.: Diese Rechte haben Sie","Was passiert, wenn Sie im Discounter oder Supermarkt einen günstigen Preis sehen und das Produkt an der Kasse plötzlich teurer ist? Das Gesetz ist eindeutig. "
celebrity_gossip,Seitenhieb vom Ex - „Bitte angezogen“: Stefan Mross reagiert auf Anna-Carina Woitschack im „Playboy“,Anna-Carina Woitschack lässt die Hüllen fallen: Die Ex von Stefan Mross hat für den „Playboy“ blank gezogen. 
crime_death,"Polizei im Einsatz - Erst sexuelle Belästigung, dann Massenschlägerei: Chaos in Dortmunder Freibad","Eine junge Frau meldet eine unsittliche Berührung in einem Freibad. Es folgen Beschimpfungen und Schlägereien zwischen zwei Gruppen. Ob ein Zusammenhang besteht, muss die Polizei noch prüfen. "
war,"Japan ist für seine Diplomatie bekannt – aber wird nun sehr konkret, was mögliche Angriffe aus Russland und China angeht","In Japan deutet sich ein Strategiewechsel der Armee an. Ein neuer Bericht nennt Bedrohungen durch China, Russland und Nordkorea. "
sport,Letztes Spiel der Legende Karabatic - Nach dem Krimi-Sieg gegen Frankreich zeigen unsere Handballer wahre Größe,"Dieses Handballspiel hatte alles! Deutschland setzt sich in einem wahren Drama gegen Frankreich durch. Im Land des Gastgebers gegen den Gastgeber zu bestehen - dies hätte der jungen Mannschaft wohl kaum einer zugetraut. Auch nach dem Spiel zeigten die Gislason-Schützlinge, dass sie wahre Sportsmänne "
crime_death,Fahndung nach Ex-Frau läuft - Drama um Ex-Bundesliga-Star: Kinder sind seit eineinhalb Jahren verschwunden,"Seit dem 13. Januar 2023 sind die beiden Kinder Whitney (8) und Cyril (5) des Ex-Bundesliga-Profis Claus Reitmaier verschwunden. Nun hat sich der ehemalige Torwart der Bundesliga an die Öffentlichkeit gewandt, um Hilfe zu suchen. "
celebrity_gossip,Sie kennen das Gesicht - aber den Namen? Hollywoods Helden aus der zweiten Reihe,"Ah, da ist dieser Schauspieler wieder! Der war doch auch in ... ja, wo noch mal? "
politics,Experten: Musk greift mit Verbreitung von Desinformation in US-Wahlkampf ein,Der Tech-Multimilliardär Elon Musk greift laut einer Studie von Online-Experten mit der Verbreitung einer Vielzahl von Falschinformationen in den US-Wahlkampf ein - und findet mit diesen irreführenden Posts auf seiner Onlineplattform X enorme Aufmerksamkeit.Dieses Instrument soll laut X Nutzern die  
none,Lieblingsprodukt: Dieser Philips Fusselentferner hat fast 90.000 Fünf-Sterne-Bewertungen auf Amazon,"Yahoo Life stellt an dieser Stelle Produkte vor, die dein Leben nicht nur schöner, sondern oftmals auch viel einfacher machen! Heute: der Philips Fusselentferner. "
crime_death,Drei Deutsche bei Unfall in der Schweiz ums Leben gekommen,Die Großeltern sind mit ihrem Enkel in der Schweiz im Auto unterwegs. Nach ersten Erkenntnissen gerät der Großvater über die Mittellinie der Straße. Es folgt eine Tragödie. 
celebrity_gossip,Unvorteilhafter Look? Kate Winslet will ihre Speckröllchen nicht verstecken,Keine falsche Scham: Bei Dreharbeiten zeigte Kate Winslet ihre Speckröllchen am Bauch - mit voller Absicht. 
sport,"""Wie ein Boxkampf"": Ehlers/Wickler vertreiben den Fluch","Das Match, das so triumphal enden sollte, begann für die deutschen Beachvolleyballer Clemens Wickler und Nils Ehlers holprig.Am Samstag um 22.30 Uhr spielen Ehlers/Wickler um Gold. "
finance,Bis Ende August: Autobauer streicht alle Stellen in Europa - keine Abfindungen,"Bis Ende des Monats plant ein großer Automobilhersteller, alle Arbeitsplätze in Deutschland abzubauen. Die Mitarbeiter sollen keine Abfindung erhalten. "
none,Seil hängt über Fluss – Polizeiboot bleibt hängen und überschlägt sich,"Eine Überwachungskamera filmte in Timár in Ungarn, wie ein Polizeiboot auf einem Fluss an einem Seil einer Fähre hängenblieb. Das Boot kenterte spektakulär, der Polizist an Bord hatte Glück. "
none,Billig-Waschmittel schafft es auf Platz 1: Das ist der Testsieger laut Stiftung Warentest,Sie sind auf der Suche nach einem guten Waschmittel? Laut Stiftung Warentest ist die Wahl eines erstklassigen und gleichzeitig sehr günstigen Waschmittels ganz einfach. 
politics,Trump will bei Wiederwahl den Kurs der Notenbank beeinflussen können,"Der frühere US-Präsident Donald Trump will bei einer Rückkehr ins Weiße Haus Einfluss auf den Kurs der Notenbank Fed nehmen können.Er kritisierte, dass die von der Regierung unabhängige US-Notenbank wiederholt falsche Entscheidungen getroffen habe. "
celebrity_gossip,"Taylor-Swift-Konzertabsage: ""Eine Tragödie konnte verhindert werden""","Nach der Absage der drei Wien-Konzerte von US-Superstar Taylor Swift wegen Terrorgefahr meldet sich der österreichische Bundeskanzler Karl Nehammer zu Wort: ""Die Bedrohung konnte frühzeitig erkannt, bekämpft und eine Tragödie verhindert werden."" "
sport,"Pferdepapa Thomas Müller: ""Einfach goldig - mia san Olympiasieger""","Springreiter Christian Kukuk holte mit Pferd ""Checker"" Olympisches Gold. Der Besitzer seines Tieres, Fußballweltmeister Thomas Müller, gratulierte daraufhin mit einer witzigen Videobotschaft. "
celebrity_gossip,TV-Comeback: Marijke Amado moderiert Talkshow im Ersten,"Mit 70 Jahren steht Marijke Amado vor einem möglicherweise längerfristig angelegten TV-Comeback im Ersten: Die ehemalige Moderatorin der ""Mini Playback Show"" moderiert eine Talk-Reihe, die als ""Treffpunkt für Frauen"" gedacht ist. An ihrer Seite sind zwei jüngere Kolleginnen. "
war,Sommer-Offensive im Ukraine-Krieg - Grafik zeigt große russische Landgewinne - für Putin ist es dennoch eine Pleite,"Die russische Armee verzeichnet in der Ukraine Fortschritte, doch diese territorialen Gewinne haben einen hohen Preis. Ein Blick auf die Sommeroffensiven 2023 und 2024 der Kriegsgegner. "
celebrity_gossip,Ex-Model Katie Price nach Schönheits-OP am Flughafen verhaftet,"Erst zum Facelift in die Türkei, dann in Polizeigewahrsam: Die britische Skandalnudel Katie Price ist am Londoner Flughafen Heathrow verhaftet worden. Grund ist ein geschwänzter Gerichtstermin. Das insolvente Ex-Model muss sich unter anderem wegen Steuerschulden verantworten. "
finance,Klaus-Michael Kühne: Reichster Deutscher kauft 320 Wohnungen auf einen Schlag – für diese Rekordsumme,Klaus-Michael Kühne ist der reichste Deutsche und neuer Besitzer von 320 Wohnungen in München. Für die Immobilien zahlte er einen Rekordpreis. 
war,Russlands Kriegswaffe: Sexuelle Gewalt gegen ukrainische Männer und Jungen,"Männer, die über die gesamte Ukraine verstreut sind, helfen sich gegenseitig, sich von sexuellen Traumata zu erholen, die ihnen von russischen Truppen zugefügt wurden. Dies sind einige ihrer Geschichten. "
health_drugs,Mega-Studie zeigt - Jüngere erkranken jetzt vor allem an vier Krebsarten,"Wer zwischen den 1980ern und Ende der 1990er geboren wurde, gehört zu den sogenannten „Millenials“. Und die haben ein erhöhtes Risiko für bestimmte Krebsarten, fand jetzt eine Studie der American Cancer Society heraus. Welche das sind und wie Sie sich schützen. "
none,Dumpling Dreams: Der elektrische Ravioli-Former auf Amazon,"Kochspaß für die ganze Familie: Mit dem Dumpling-Maker kann jede*r seine Teigtaschen genau so befallen, wie er*sie es am liebsten mag. "
sport,Mit fünf Booten: Kanuten um Brendel greifen nach Medaillen,Die deutschen Rennsport-Kanuten greifen am zweiten Finaltag nach den nächsten Medaillen bei den Olympischen Spielen.Gleich fünf Boote des Deutschen Kanu-Verbandes (DKV) erreichten am Freitagmorgen im Wassersportstadion von Vaires-sur-Marne die Endläufe. 
celebrity_gossip,Fans rätseln - Cathy Hummels' Sohn Ludwig (6) bekommt merkwürdige Torte: „Was ist das denn?“,Cathy Hummels' Sohn Ludwig bekommt eine besondere Torte geschenkt. Fans sind allerdings verwirrt – für sie sieht die Torte nach etwas ganz anderem aus... 
celebrity_gossip,Besuch bei Olympia: Daniel Craig zeigt sich mit seinem neuen Look,"James-Bond-Look ade: Daniel Craig hat in den letzten Monaten seinen Look stark verändert. Der Schauspieler setzt jetzt auf längeres Haar und grauen Bart, wie sein jüngster Besuch bei den Olympischen Spielen in Paris beweist. "
none,Große Netze über der Straße: Warum diese so wichtig sind,"Wenn Sie ein großes Netz sehen, das über eine Straße gespannt ist, dann sollten Sie dankbar dafür sein – denn es erfüllt gleich zwei wichtige Funktionen. "
celebrity_gossip,Diese Stars altern einfach nicht,"Zwischen den Bildern liegen 20 Jahre - und trotzdem sind (kaum) Zeichen von Alterung festzustellen: Es gibt Stars, die einfach nicht altern (wollen). "
none,Völliges Chaos an Bord: Korean Air-Maschine gerät in Turbulenzen,"Chaotische Szenen an Bord einer Korean Air-Maschine auf dem Weg in die Mongolei: Das Flugzeug geriet am 4. August in Turbulenzen. Nicht angeschnallte Passagiere wurden durch die Luft geschleudert, insgesamt 14 Menschen wurden verletzt. "
finance,Zehnmal höher - Grundsteuer trifft Mieter mit voller Wucht - die dürfen einen Fehler nicht machen,"Die neue Berechnung der Grundsteuer gilt ab 2025. Hausbesitzer haben zwar bereits ihren Wertbescheid erhalten, rechnen aber in vielen Fällen sowieso bereits mit der Höhe der Steuer. Für Mieter birgt die neue Berechnung jedoch ein größeres Risiko. "
celebrity_gossip,Diese DDR-Stars waren auch nach der Wende erfolgreich,"Sie begannen ihre Karriere in der DDR, begeisterten das Publikum aber auch nach dem Mauerfall: Diese Ost-Schauspielerinnen und -Schauspieler konnten sich im wiedervereinigten Deutschland durchsetzen. "
finance,Nach 200 Jahren: Wursthersteller ist insolvent – alle Mitarbeiter verlieren ihren Job,Eine große Fleischerei ist erneut in die Insolvenz gerutscht. Nun müssen alle Filialen schließen. 
crime_death,Gefährlicher Ein-Cent-Trick: Darum sollten Verbraucher sofort reagieren,"Plötzlich fehlt Geld vom Konto: Diese Erfahrung haben bereits einige Verbraucher gemacht. Wir erklären, wie Sie sich vor Abbuchungs-Betrug schützen können. "
none,Praktische Helfer: Dafür sind die Kerben am Tankdeckel da,"Jeder Autofahrer kennt sie: Die zwei Vertiefungen am Tankdeckel des Fahrzeugs. Aber wussten Sie, dass diese Kerben beim Tanken äußerst nützlich sein können? "
none,"Doku „Zerreißprobe Zuwanderung“ - Aussage von Grenzschützer lässt Reporter staunen: „Wissen nicht, wer zu uns kommt“",Für eine ZDF-Doku zum Thema Migration reist Nachrichtenjournalist Christian Sievers an die Grenze zu Österreich. Mit der harten Realität konfrontiert ist der ZDF-Mann zunächst fassungslos. Eine rührende Feier lässt ihn sein Urteil zur Migrationsfrage noch einmal überdenken. 
politics,Nach sieben Jahren Exil: Puigdemont zurück in Spanien und direkt verschwunden,Der katalanische Separatistenführer Carles Puigdemont ist am Donnerstag nach Spanien zurückgekehrt. In Barcelona hielt der 61-Jährige eine Rede vor Tausenden Anhängern. Anschließend wollte sich Puigdemont zu der Wahl des neuen katalanischen Ministerpräsidenten ins Regionalparlament begeben – verschw 
